Date_start,Power_kW,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,Weekday,Weekend,Night,Holiday,Academic_Break,Christmas_Break,HDD_Daily,CDD_Daily,Power_kW-1,Sin_Hour,Cos_Hour,Temp_HR_Interaction
2019-04-06 04:00:00,50.444,9.4225,71.99416666666666,0.0,0.0,1008.0,1.5814166666666667,0.0916666666666666,0.2916666666666667,5,1,1,0,0,0,4.93107638888889,0.0,51.027,0.8660254037844386,0.5000000000000001,678.3650354166665
2019-04-06 05:00:00,56.42,9.1125,72.66250000000001,0.0,0.0,1008.0,2.8834166666666667,0.1666666666666666,0.4583333333333333,5,1,1,0,0,0,4.93107638888889,0.0,50.444,0.9659258262890683,0.25881904510252074,662.1370312500002
2019-04-06 06:00:00,58.104,9.179166666666667,69.645,0.0,0.0,1008.3333333333334,10.35725,0.35,0.8083333333333332,5,1,0,0,0,0,4.93107638888889,0.0,56.42,1.0,6.123233995736766e-17,639.2830625
2019-04-06 07:00:00,86.78,9.115833333333333,71.2775,0.0,0.0,1009.1666666666666,74.40333333333334,0.325,1.125,5,1,0,0,0,0,4.93107638888889,0.0,58.104,0.9659258262890683,-0.25881904510252063,649.7538104166666
2019-04-06 08:00:00,121.747,9.723333333333334,70.86,0.0,0.0,1009.0,267.1416666666667,0.2833333333333333,1.3999999999999997,5,1,0,0,0,0,4.93107638888889,0.0,86.78,0.8660254037844387,-0.4999999999999998,688.9954000000001
2019-04-06 09:00:00,267.968,11.444166666666666,62.64833333333333,0.0,0.0,1009.8333333333334,427.9666666666667,0.0,1.3999999999999997,5,1,0,0,0,0,4.93107638888889,0.0,121.747,0.7071067811865476,-0.7071067811865475,716.9579680555555
2019-04-06 10:00:00,294.078,12.406666666666666,52.655,0.0,0.0,1010.0,617.9666666666667,0.0,1.3999999999999997,5,1,0,0,0,0,4.93107638888889,0.0,267.968,0.49999999999999994,-0.8660254037844387,653.2730333333333
2019-04-06 11:00:00,299.467,11.736666666666666,55.51083333333333,0.0,0.0,1010.1666666666666,571.8275,0.325,1.725,5,1,0,0,0,0,4.93107638888889,0.0,294.078,0.258819045102521,-0.9659258262890682,651.5121472222222
2019-04-06 12:00:00,298.35,12.74,55.85,0.0,0.0,1010.0,819.4250000000001,0.4916666666666667,2.2,5,1,0,0,0,0,4.93107638888889,0.0,299.467,1.2246467991473532e-16,-1.0,711.529
2019-04-06 13:00:00,302.792,13.466666666666669,48.2075,0.0,0.0,1010.0,764.8583333333332,0.0,2.2,5,1,0,0,0,0,4.93107638888889,0.0,298.35,-0.2588190451025208,-0.9659258262890683,649.1943333333335
2019-04-06 14:00:00,306.268,12.721666666666666,54.615833333333335,0.0,0.0,1010.3333333333334,617.0,0.0333333333333333,2.2333333333333334,5,1,0,0,0,0,4.93107638888889,0.0,302.792,-0.4999999999999997,-0.8660254037844388,694.8044263888888
2019-04-06 15:00:00,310.549,13.485,49.72416666666667,0.0,0.0,1010.0,668.0166666666667,0.0666666666666666,2.3,5,1,0,0,0,0,4.93107638888889,0.0,306.268,-0.7071067811865471,-0.7071067811865479,670.5303875
2019-04-06 16:00:00,306.693,12.597499999999998,54.403333333333336,0.0,0.0,1010.8333333333334,354.21666666666664,0.0,2.3,5,1,0,0,0,0,4.93107638888889,0.0,310.549,-0.8660254037844385,-0.5000000000000004,685.3459916666666
2019-04-06 17:00:00,297.492,11.8575,63.62916666666666,0.0,0.0,1011.4166666666666,203.52416666666667,0.0083333333333333,2.308333333333333,5,1,0,0,0,0,4.93107638888889,0.0,306.693,-0.9659258262890683,-0.25881904510252063,754.4828437499999
2019-04-06 18:00:00,185.014,11.760833333333332,61.67583333333334,0.0,0.0,1012.0,36.295,0.0916666666666666,2.4,5,1,0,0,0,0,4.93107638888889,0.0,297.492,-1.0,-1.8369701987210297e-16,725.3591965277777
2019-04-06 19:00:00,142.17,11.715000000000002,63.48416666666666,0.0,0.0,1012.0,2.3355,0.0,2.4,5,1,0,0,0,0,4.93107638888889,0.0,185.014,-0.9659258262890684,0.2588190451025203,743.7170125
2019-04-06 20:00:00,103.337,11.3625,64.11333333333333,0.0,0.0,1013.0,1.4518333333333333,0.0,2.4,5,1,0,0,0,0,4.93107638888889,0.0,142.17,-0.8660254037844386,0.5000000000000001,728.48775
2019-04-06 21:00:00,73.619,11.2475,66.7475,0.0,0.0,1013.0,1.671,0.0,2.4,5,1,1,0,0,0,4.93107638888889,0.0,103.337,-0.7071067811865477,0.7071067811865474,750.74250625
2019-04-06 22:00:00,56.559,11.314166666666669,66.92583333333333,0.0,0.0,1013.0,1.4102499999999998,0.0,2.4,5,1,1,0,0,0,4.93107638888889,0.0,73.619,-0.5000000000000004,0.8660254037844384,757.210032638889
